species,pathway_id,pathway_name,gene_names,ncbi_id,uniprot_id,ko_number,ec_number
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",hexokinase,MTR_4g097900,,KO:K00844,EC:2.7.1.1
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",glucose-6-phosphate isomerase,MTR_5g065880,,KO:K01810,EC:5.3.1.9
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",glucose-6-phosphate isomerase,MTR_6g009330,,KO:K01810,EC:5.3.1.9
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",6-phosphofructokinase,MTR_8g102190,,KO:K00850,EC:2.7.1.11
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",6-phosphofructokinase,MTR_6g090130,,KO:K00850,EC:2.7.1.11
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",6-phosphofructokinase,MTR_8g069040,,KO:K00850,EC:2.7.1.11
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",6-phosphofructokinase,MTR_3g110395,,KO:K00850,EC:2.7.1.11
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",6-phosphofructokinase,MTR_4g134290,,KO:K00850,EC:2.7.1.11
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",6-phosphofructokinase,MTR_5g032570,,KO:K00850,EC:2.7.1.11
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",6-phosphofructokinase,MTR_2g100710,,KO:K00850,EC:2.7.1.11
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",6-phosphofructokinase,MTR_1g090300,,KO:K00850,EC:2.7.1.11
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",pyrophosphate-fructose-6-phosphate 1-phosphotransferase,MTR_1g035230,,KO:K00895,EC:2.7.1.90
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",pyrophosphate-fructose-6-phosphate 1-phosphotransferase,MTR_2g025020,,KO:K00895,EC:2.7.1.90
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",pyrophosphate-fructose-6-phosphate 1-phosphotransferase,MTR_4g132700,,KO:K00895,EC:2.7.1.90
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
","fructose-1,6-bisphosphatase, cytosolic-like protein",MTR_6g035305,,KO:K03841,EC:3.1.3.11
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
","fructose-1,6-bisphosphatase",MTR_7g066120,,KO:K03841,EC:3.1.3.11
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
","fructose-1,6-bisphosphatase",MTR_4g093620,,KO:K03841,EC:3.1.3.11
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
","fructose-1,6-bisphosphatase, cytosolic-like protein",MTR_2g008030,,KO:K03841,EC:3.1.3.11
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",fructose-bisphosphate aldolase,MTR_5g096670,,KO:K01623,EC:4.1.2.13
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",fructose-bisphosphate aldolase,MTR_7g103920,,KO:K01623,EC:4.1.2.13
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",fructose-bisphosphate aldolase,MTR_5g069055,,KO:K01623,EC:4.1.2.13
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",fructose-bisphosphate aldolase class I,MTR_4g071860,,KO:K01623,EC:4.1.2.13
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",fructose-bisphosphate aldolase class I,MTR_4g057670,,KO:K01623,EC:4.1.2.13
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",fructose-bisphosphate aldolase class I,MTR_4g071880,,KO:K01623,EC:4.1.2.13
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",fructose-bisphosphate aldolase,MTR_1g061050,,KO:K01623,EC:4.1.2.13
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",fructose-bisphosphate aldolase,MTR_5g069050,,KO:K01623,EC:4.1.2.13
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",fructose-bisphosphate aldolase,MTR_1g109200,,KO:K01623,EC:4.1.2.13
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",triosephosphate isomerase,MTR_7g103020,,KO:K01803,EC:5.3.1.1
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",cytosolic triosephosphate isomerase,MTR_2g096940,,KO:K01803,EC:5.3.1.1
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",glyceraldehyde-3-phosphate dehydrogenase,MTR_6g022630,,KO:K00134,EC:1.2.1.12
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",glyceraldehyde-3-phosphate dehydrogenase,MTR_3g085850,,KO:K00134,EC:1.2.1.12
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",26S proteasome non-ATPase regulatory subunit 6,MTR_8g046560,,KO:K00134,EC:1.2.1.12
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",glyceraldehyde-3-phosphate dehydrogenase,MTR_2g078600,,KO:K00134,EC:1.2.1.12
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",glyceraldehyde-3-phosphate dehydrogenase,MTR_2g065470,,KO:K00134,EC:1.2.1.12
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",glyceraldehyde-3-phosphate dehydrogenase,MTR_4g103920,,KO:K00134,EC:1.2.1.12
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",phosphoglycerate kinase-like protein,MTR_1242s0010,,KO:K00927,EC:2.7.2.3
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",phosphoglycerate kinase,MTR_6g018680,,KO:K00927,EC:2.7.2.3
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",phosphoglycerate kinase-like protein,MTR_2g066110,,KO:K00927,EC:2.7.2.3
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",phosphoglycerate kinase-like protein,MTR_2g066120,,KO:K00927,EC:2.7.2.3
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",phosphoglycerate kinase-like protein,MTR_2g066130,,KO:K00927,EC:2.7.2.3
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",phosphoglycerate/bisphosphoglycerate mutase family protein,MTR_3g074040,,KO:K01834,EC:5.4.2.11
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",phosphoglycerate/bisphosphoglycerate mutase family protein,MTR_8g091330,,KO:K01834,EC:5.4.2.11
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
","2,3-bisphosphoglycerate-independent phosphoglycerate mutase",MTR_7g074570,,KO:K15633,EC:5.4.2.12
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",phosphoglycerate mutase,MTR_8g079780,,KO:K15634,EC:5.4.2.12
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",phosphopyruvate hydratase,MTR_7g103620,,KO:K01689,EC:4.2.1.11
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",phosphopyruvate hydratase,MTR_6g060570,,KO:K01689,EC:4.2.1.11
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",carboxy-terminal TIM barrel domain enolase,MTR_5g096970,,KO:K01689,EC:4.2.1.11
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",carboxy-terminal TIM barrel domain enolase,MTR_2g056190,,KO:K01689,EC:4.2.1.11
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",pyruvate kinase family protein,MTR_1g099360,,KO:K00873,EC:2.7.1.40
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",pyruvate kinase family protein,MTR_7g103420,,KO:K00873,EC:2.7.1.40
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",pyruvate kinase family protein,MTR_6g034195,,KO:K00873,EC:2.7.1.40
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",pyruvate kinase family protein,MTR_7g100760,,KO:K00873,EC:2.7.1.40
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",pyruvate kinase family protein,MTR_6g004020,,KO:K00873,EC:2.7.1.40
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",pyruvate kinase family protein,MTR_5g014140,,KO:K00873,EC:2.7.1.40
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",pyruvate kinase family protein,MTR_4g083340,,KO:K00873,EC:2.7.1.40
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",pyruvate kinase family protein,MTR_4g083330,,KO:K00873,EC:2.7.1.40
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",pyruvate kinase family protein,MTR_1g076540,,KO:K00873,EC:2.7.1.40
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",pyruvate kinase family protein,MTR_1g091040,,KO:K00873,EC:2.7.1.40
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",pyruvate kinase family protein,MTR_1g105965,,KO:K00873,EC:2.7.1.40
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",pyruvate kinase family protein,MTR_1g061630,,KO:K00873,EC:2.7.1.40
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
","2-oxoisovalerate dehydrogenase E1 component, alpha subunit",MTR_7g118200,,KO:K00161,EC:1.2.4.1
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",pyruvate dehydrogenase complex E1 alpha subunit,MTR_5g036600,,KO:K00161,EC:1.2.4.1
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",pyruvate dehydrogenase complex E1 alpha subunit,MTR_8g062670,,KO:K00161,EC:1.2.4.1
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
","pyruvate dehydrogenase E1 component, alpha subunit",MTR_8g024310,,KO:K00161,EC:1.2.4.1
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",pyruvate dehydrogenase E1 beta subunit,MTR_3g076630,,KO:K00162,EC:1.2.4.1
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",pyruvate dehydrogenase E1 beta subunit,MTR_7g005380,,KO:K00162,EC:1.2.4.1
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",pyruvate dehydrogenase E1 component subunit beta,MTR_7g009250,,KO:K00162,EC:1.2.4.1
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",long form dihydrolipoamide acetyltransferase,MTR_8g018770,,KO:K00627,EC:2.3.1.12
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",long form dihydrolipoamide acetyltransferase,MTR_1g091037,,KO:K00627,EC:2.3.1.12
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",2-oxoacid dehydrogenase acyltransferase family protein,MTR_1g096240,,KO:K00627,EC:2.3.1.12
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",2-oxoacid dehydrogenase acyltransferase family protein,MTR_1g111140,,KO:K00627,EC:2.3.1.12
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",dihydrolipoyl dehydrogenase,MTR_4g123070,,KO:K00382,EC:1.8.1.4
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",dihydrolipoamide dehydrogenase,MTR_2g034580,,KO:K00382,EC:1.8.1.4
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",dihydrolipoamide dehydrogenase,MTR_4g121880,,KO:K00382,EC:1.8.1.4
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",L-lactate dehydrogenase A-like protein,MTR_5g012390,,KO:K00016,EC:1.1.1.27
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",L-lactate dehydrogenase A-like protein,MTR_4g101130,,KO:K00016,EC:1.1.1.27
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",pyruvate decarboxylase,MTR_2g015560,,KO:K01568,EC:4.1.1.1
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",pyruvate decarboxylase,MTR_5g046620,,KO:K01568,EC:4.1.1.1
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",pyruvate decarboxylase,MTR_4g017200,,KO:K01568,EC:4.1.1.1
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",pyruvate decarboxylase,MTR_7g069540,,KO:K01568,EC:4.1.1.1
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",pyruvate decarboxylase,MTR_2g009330,,KO:K01568,EC:4.1.1.1
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",pyruvate decarboxylase,MTR_5g046610,,KO:K01568,EC:4.1.1.1
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",pyruvate decarboxylase,MTR_7g069500,,KO:K01568,EC:4.1.1.1
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",zinc-binding alcohol dehydrogenase family protein  [EC:1.1.1.1 1.1.1.284],MTR_0001s0660,,KO:K00121,
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
","Zn-dependent alcohol dehydrogenase family, class III protein  [EC:1.1.1.1 1.1.1.284]",MTR_7g099040,,KO:K00121,
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",zinc-binding alcohol dehydrogenase family protein  [EC:1.1.1.1 1.1.1.284],MTR_5g087710,,KO:K00121,
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",zinc-binding alcohol dehydrogenase family protein  [EC:1.1.1.1 1.1.1.284],MTR_5g045710,,KO:K00121,
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",zinc-binding alcohol dehydrogenase family protein  [EC:1.1.1.1 1.1.1.284],MTR_3g099460,,KO:K00121,
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",zinc-binding alcohol dehydrogenase family protein  [EC:1.1.1.1 1.1.1.284],MTR_3g079170,,KO:K00121,
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",zinc-binding alcohol dehydrogenase family protein  [EC:1.1.1.1 1.1.1.284],MTR_3g079180,,KO:K00121,
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
","Zn-dependent alcohol dehydrogenase family, class III protein  [EC:1.1.1.1 1.1.1.284]",MTR_1g069430,,KO:K00121,
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",zinc-binding alcohol dehydrogenase family protein,MTR_3g089977,,KO:K18857,EC:1.1.1.1
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",zinc-binding alcohol dehydrogenase family protein,MTR_3g089940,,KO:K18857,EC:1.1.1.1
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",zinc-binding alcohol dehydrogenase family protein,MTR_3g089970,,KO:K18857,EC:1.1.1.1
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",zinc-binding alcohol dehydrogenase family protein,MTR_7g068330,,KO:K00001,EC:1.1.1.1
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",zinc-binding alcohol dehydrogenase family protein,MTR_7g068320,,KO:K00001,EC:1.1.1.1
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",zinc-binding alcohol dehydrogenase family protein,MTR_6g068930,,KO:K00001,EC:1.1.1.1
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",aldo/keto reductase family oxidoreductase,MTR_7g070500,,KO:K00002,EC:1.1.1.2
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",aldo/keto reductase family oxidoreductase,MTR_8g070095,,KO:K00002,EC:1.1.1.2
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",aldo/keto reductase family oxidoreductase,MTR_7g063580,,KO:K00002,EC:1.1.1.2
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",aldo/keto reductase family oxidoreductase,MTR_4g021350,,KO:K00002,EC:1.1.1.2
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",aldo/keto reductase family oxidoreductase,MTR_4g021410,,KO:K00002,EC:1.1.1.2
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",aldo/keto reductase family oxidoreductase,MTR_4g021450,,KO:K00002,EC:1.1.1.2
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",aldo/keto reductase family oxidoreductase,MTR_8g070115,,KO:K00002,EC:1.1.1.2
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",NAD-dependent aldehyde dehydrogenase family protein,MTR_8g064170,,KO:K00128,EC:1.2.1.3
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",NAD-dependent aldehyde dehydrogenase family protein,MTR_3g078170,,KO:K00128,EC:1.2.1.3
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",NAD-dependent aldehyde dehydrogenase family protein,MTR_2g097950,,KO:K00128,EC:1.2.1.3
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",NAD-dependent aldehyde dehydrogenase family protein,MTR_8g076480,,KO:K00128,EC:1.2.1.3
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",NAD-dependent aldehyde dehydrogenase family protein,MTR_4g065040,,KO:K00128,EC:1.2.1.3
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",NAD-dependent aldehyde dehydrogenase family protein,MTR_4g107040,,KO:K00128,EC:1.2.1.3
mtr,ko00010,"path:mtr00010	Glycolysis / Gluconeogenesis - Medicago truncatula (barrel medic)
",NAD-dependent aldehyde dehydrogenase family protein,MTR_3g088150,,KO:K00128,EC:1.2.1.3
